"id","statistic_yyy","site_id","birth_order","birth_sex","mother_age","birth_count"
46188,109,"屏東縣九如鄉","2胎","男","50歲以上",0
46189,109,"屏東縣九如鄉","3胎","男","未滿15歲",0
46190,109,"屏東縣九如鄉","3胎","男","15～19歲",0
46191,109,"屏東縣九如鄉","3胎","男","20～24歲",0
46192,109,"屏東縣九如鄉","3胎","男","25～29歲",2
46193,109,"屏東縣九如鄉","3胎","男","30～34歲",3
46194,109,"屏東縣九如鄉","3胎","男","35～39歲",1
46195,109,"屏東縣九如鄉","3胎","男","40～44歲",2
46196,109,"屏東縣九如鄉","3胎","男","45～49歲",0
46197,109,"屏東縣九如鄉","3胎","男","50歲以上",0
46198,109,"屏東縣九如鄉","4胎","男","未滿15歲",0
46199,109,"屏東縣九如鄉","4胎","男","15～19歲",0
46200,109,"屏東縣九如鄉","4胎","男","20～24歲",0
46201,109,"屏東縣九如鄉","4胎","男","25～29歲",1
46202,109,"屏東縣九如鄉","4胎","男","30～34歲",1
46203,109,"屏東縣九如鄉","4胎","男","35～39歲",2
46204,109,"屏東縣九如鄉","4胎","男","40～44歲",0
46205,109,"屏東縣九如鄉","4胎","男","45～49歲",0
46206,109,"屏東縣九如鄉","4胎","男","50歲以上",0
46207,109,"屏東縣九如鄉","5胎","男","未滿15歲",0
46208,109,"屏東縣九如鄉","5胎","男","15～19歲",0
46209,109,"屏東縣九如鄉","5胎","男","20～24歲",0
46210,109,"屏東縣九如鄉","5胎","男","25～29歲",0
46211,109,"屏東縣九如鄉","5胎","男","30～34歲",0
46212,109,"屏東縣九如鄉","5胎","男","35～39歲",0
46213,109,"屏東縣九如鄉","5胎","男","40～44歲",0
46214,109,"屏東縣九如鄉","5胎","男","45～49歲",0
46215,109,"屏東縣九如鄉","5胎","男","50歲以上",0
46216,109,"屏東縣九如鄉","6胎","男","未滿15歲",0
46217,109,"屏東縣九如鄉","6胎","男","15～19歲",0
46218,109,"屏東縣九如鄉","6胎","男","20～24歲",0
46219,109,"屏東縣九如鄉","6胎","男","25～29歲",0
46220,109,"屏東縣九如鄉","6胎","男","30～34歲",0
46221,109,"屏東縣九如鄉","6胎","男","35～39歲",0
46222,109,"屏東縣九如鄉","6胎","男","40～44歲",0
46223,109,"屏東縣九如鄉","6胎","男","45～49歲",0
46224,109,"屏東縣九如鄉","6胎","男","50歲以上",0
46225,109,"屏東縣九如鄉","7胎","男","未滿15歲",0
46226,109,"屏東縣九如鄉","7胎","男","15～19歲",0
46227,109,"屏東縣九如鄉","7胎","男","20～24歲",0
46228,109,"屏東縣九如鄉","7胎","男","25～29歲",0
46229,109,"屏東縣九如鄉","7胎","男","30～34歲",0
46230,109,"屏東縣九如鄉","7胎","男","35～39歲",0
46231,109,"屏東縣九如鄉","7胎","男","40～44歲",0
46232,109,"屏東縣九如鄉","7胎","男","45～49歲",0
46233,109,"屏東縣九如鄉","7胎","男","50歲以上",0
46234,109,"屏東縣九如鄉","8胎","男","未滿15歲",0
46235,109,"屏東縣九如鄉","8胎","男","15～19歲",0
46236,109,"屏東縣九如鄉","8胎","男","20～24歲",0
46237,109,"屏東縣九如鄉","8胎","男","25～29歲",0
46238,109,"屏東縣九如鄉","8胎","男","30～34歲",0
46239,109,"屏東縣九如鄉","8胎","男","35～39歲",0
46240,109,"屏東縣九如鄉","8胎","男","40～44歲",0
46241,109,"屏東縣九如鄉","8胎","男","45～49歲",0
46242,109,"屏東縣九如鄉","8胎","男","50歲以上",0
46243,109,"屏東縣九如鄉","9胎以上","男","未滿15歲",0
46244,109,"屏東縣九如鄉","9胎以上","男","15～19歲",0
46245,109,"屏東縣九如鄉","9胎以上","男","20～24歲",0
46246,109,"屏東縣九如鄉","9胎以上","男","25～29歲",0
46247,109,"屏東縣九如鄉","9胎以上","男","30～34歲",0
46248,109,"屏東縣九如鄉","9胎以上","男","35～39歲",0
46249,109,"屏東縣九如鄉","9胎以上","男","40～44歲",0
46250,109,"屏東縣九如鄉","9胎以上","男","45～49歲",0
46251,109,"屏東縣九如鄉","9胎以上","男","50歲以上",0
46252,109,"屏東縣九如鄉","1胎","女","未滿15歲",0
46253,109,"屏東縣九如鄉","1胎","女","15～19歲",3
46254,109,"屏東縣九如鄉","1胎","女","20～24歲",6
46255,109,"屏東縣九如鄉","1胎","女","25～29歲",8
46256,109,"屏東縣九如鄉","1胎","女","30～34歲",9
46257,109,"屏東縣九如鄉","1胎","女","35～39歲",4
46258,109,"屏東縣九如鄉","1胎","女","40～44歲",0
46259,109,"屏東縣九如鄉","1胎","女","45～49歲",0
46260,109,"屏東縣九如鄉","1胎","女","50歲以上",0
46261,109,"屏東縣九如鄉","2胎","女","未滿15歲",0
46262,109,"屏東縣九如鄉","2胎","女","15～19歲",0
46263,109,"屏東縣九如鄉","2胎","女","20～24歲",1
46264,109,"屏東縣九如鄉","2胎","女","25～29歲",10
46265,109,"屏東縣九如鄉","2胎","女","30～34歲",12
46266,109,"屏東縣九如鄉","2胎","女","35～39歲",3
46267,109,"屏東縣九如鄉","2胎","女","40～44歲",1
46268,109,"屏東縣九如鄉","2胎","女","45～49歲",0
46269,109,"屏東縣九如鄉","2胎","女","50歲以上",0
46270,109,"屏東縣九如鄉","3胎","女","未滿15歲",0
46271,109,"屏東縣九如鄉","3胎","女","15～19歲",0
46272,109,"屏東縣九如鄉","3胎","女","20～24歲",0
46273,109,"屏東縣九如鄉","3胎","女","25～29歲",2
46274,109,"屏東縣九如鄉","3胎","女","30～34歲",1
46275,109,"屏東縣九如鄉","3胎","女","35～39歲",0
46276,109,"屏東縣九如鄉","3胎","女","40～44歲",0
46277,109,"屏東縣九如鄉","3胎","女","45～49歲",0
46278,109,"屏東縣九如鄉","3胎","女","50歲以上",0
46279,109,"屏東縣九如鄉","4胎","女","未滿15歲",0
46280,109,"屏東縣九如鄉","4胎","女","15～19歲",0
46281,109,"屏東縣九如鄉","4胎","女","20～24歲",0
46282,109,"屏東縣九如鄉","4胎","女","25～29歲",0
46283,109,"屏東縣九如鄉","4胎","女","30～34歲",1
46284,109,"屏東縣九如鄉","4胎","女","35～39歲",2
46285,109,"屏東縣九如鄉","4胎","女","40～44歲",0
46286,109,"屏東縣九如鄉","4胎","女","45～49歲",0
46287,109,"屏東縣九如鄉","4胎","女","50歲以上",0
46288,109,"屏東縣九如鄉","5胎","女","未滿15歲",0
46289,109,"屏東縣九如鄉","5胎","女","15～19歲",0
46290,109,"屏東縣九如鄉","5胎","女","20～24歲",0
46291,109,"屏東縣九如鄉","5胎","女","25～29歲",0
46292,109,"屏東縣九如鄉","5胎","女","30～34歲",0
46293,109,"屏東縣九如鄉","5胎","女","35～39歲",0
46294,109,"屏東縣九如鄉","5胎","女","40～44歲",0
46295,109,"屏東縣九如鄉","5胎","女","45～49歲",0
46296,109,"屏東縣九如鄉","5胎","女","50歲以上",0
46297,109,"屏東縣九如鄉","6胎","女","未滿15歲",0
46298,109,"屏東縣九如鄉","6胎","女","15～19歲",0
46299,109,"屏東縣九如鄉","6胎","女","20～24歲",0
46300,109,"屏東縣九如鄉","6胎","女","25～29歲",0
46301,109,"屏東縣九如鄉","6胎","女","30～34歲",0
46302,109,"屏東縣九如鄉","6胎","女","35～39歲",0
46303,109,"屏東縣九如鄉","6胎","女","40～44歲",0
46304,109,"屏東縣九如鄉","6胎","女","45～49歲",0
46305,109,"屏東縣九如鄉","6胎","女","50歲以上",0
46306,109,"屏東縣九如鄉","7胎","女","未滿15歲",0
46307,109,"屏東縣九如鄉","7胎","女","15～19歲",0
46308,109,"屏東縣九如鄉","7胎","女","20～24歲",0
46309,109,"屏東縣九如鄉","7胎","女","25～29歲",0
46310,109,"屏東縣九如鄉","7胎","女","30～34歲",0
46311,109,"屏東縣九如鄉","7胎","女","35～39歲",0
46312,109,"屏東縣九如鄉","7胎","女","40～44歲",0
46313,109,"屏東縣九如鄉","7胎","女","45～49歲",0
46314,109,"屏東縣九如鄉","7胎","女","50歲以上",0
46315,109,"屏東縣九如鄉","8胎","女","未滿15歲",0
46316,109,"屏東縣九如鄉","8胎","女","15～19歲",0
46317,109,"屏東縣九如鄉","8胎","女","20～24歲",0
46318,109,"屏東縣九如鄉","8胎","女","25～29歲",0
46319,109,"屏東縣九如鄉","8胎","女","30～34歲",0
46320,109,"屏東縣九如鄉","8胎","女","35～39歲",0
46321,109,"屏東縣九如鄉","8胎","女","40～44歲",0
46322,109,"屏東縣九如鄉","8胎","女","45～49歲",0
46323,109,"屏東縣九如鄉","8胎","女","50歲以上",0
46324,109,"屏東縣九如鄉","9胎以上","女","未滿15歲",0
46325,109,"屏東縣九如鄉","9胎以上","女","15～19歲",0
46326,109,"屏東縣九如鄉","9胎以上","女","20～24歲",0
46327,109,"屏東縣九如鄉","9胎以上","女","25～29歲",0
46328,109,"屏東縣九如鄉","9胎以上","女","30～34歲",0
46329,109,"屏東縣九如鄉","9胎以上","女","35～39歲",0
46330,109,"屏東縣九如鄉","9胎以上","女","40～44歲",0
46331,109,"屏東縣九如鄉","9胎以上","女","45～49歲",0
46332,109,"屏東縣九如鄉","9胎以上","女","50歲以上",0
46333,109,"屏東縣里港鄉","1胎","男","未滿15歲",0
46334,109,"屏東縣里港鄉","1胎","男","15～19歲",1
46335,109,"屏東縣里港鄉","1胎","男","20～24歲",6
46336,109,"屏東縣里港鄉","1胎","男","25～29歲",16
46337,109,"屏東縣里港鄉","1胎","男","30～34歲",8
46338,109,"屏東縣里港鄉","1胎","男","35～39歲",8
46339,109,"屏東縣里港鄉","1胎","男","40～44歲",1
46340,109,"屏東縣里港鄉","1胎","男","45～49歲",1
46341,109,"屏東縣里港鄉","1胎","男","50歲以上",0
46342,109,"屏東縣里港鄉","2胎","男","未滿15歲",0
46343,109,"屏東縣里港鄉","2胎","男","15～19歲",0
46344,109,"屏東縣里港鄉","2胎","男","20～24歲",2
46345,109,"屏東縣里港鄉","2胎","男","25～29歲",10
46346,109,"屏東縣里港鄉","2胎","男","30～34歲",14
46347,109,"屏東縣里港鄉","2胎","男","35～39歲",12
46348,109,"屏東縣里港鄉","2胎","男","40～44歲",2
46349,109,"屏東縣里港鄉","2胎","男","45～49歲",0
46350,109,"屏東縣里港鄉","2胎","男","50歲以上",0
46351,109,"屏東縣里港鄉","3胎","男","未滿15歲",0
46352,109,"屏東縣里港鄉","3胎","男","15～19歲",0
46353,109,"屏東縣里港鄉","3胎","男","20～24歲",2
46354,109,"屏東縣里港鄉","3胎","男","25～29歲",5
46355,109,"屏東縣里港鄉","3胎","男","30～34歲",6
46356,109,"屏東縣里港鄉","3胎","男","35～39歲",4
46357,109,"屏東縣里港鄉","3胎","男","40～44歲",1
46358,109,"屏東縣里港鄉","3胎","男","45～49歲",0
46359,109,"屏東縣里港鄉","3胎","男","50歲以上",0
46360,109,"屏東縣里港鄉","4胎","男","未滿15歲",0
46361,109,"屏東縣里港鄉","4胎","男","15～19歲",0
46362,109,"屏東縣里港鄉","4胎","男","20～24歲",0
46363,109,"屏東縣里港鄉","4胎","男","25～29歲",0
46364,109,"屏東縣里港鄉","4胎","男","30～34歲",0
46365,109,"屏東縣里港鄉","4胎","男","35～39歲",0
46366,109,"屏東縣里港鄉","4胎","男","40～44歲",1
46367,109,"屏東縣里港鄉","4胎","男","45～49歲",0
46368,109,"屏東縣里港鄉","4胎","男","50歲以上",0
46369,109,"屏東縣里港鄉","5胎","男","未滿15歲",0
46370,109,"屏東縣里港鄉","5胎","男","15～19歲",0
46371,109,"屏東縣里港鄉","5胎","男","20～24歲",0
46372,109,"屏東縣里港鄉","5胎","男","25～29歲",0
46373,109,"屏東縣里港鄉","5胎","男","30～34歲",0
46374,109,"屏東縣里港鄉","5胎","男","35～39歲",0
46375,109,"屏東縣里港鄉","5胎","男","40～44歲",0
46376,109,"屏東縣里港鄉","5胎","男","45～49歲",0
46377,109,"屏東縣里港鄉","5胎","男","50歲以上",0
46378,109,"屏東縣里港鄉","6胎","男","未滿15歲",0
46379,109,"屏東縣里港鄉","6胎","男","15～19歲",0
46380,109,"屏東縣里港鄉","6胎","男","20～24歲",0
46381,109,"屏東縣里港鄉","6胎","男","25～29歲",0
46382,109,"屏東縣里港鄉","6胎","男","30～34歲",0
46383,109,"屏東縣里港鄉","6胎","男","35～39歲",0
46384,109,"屏東縣里港鄉","6胎","男","40～44歲",0
46385,109,"屏東縣里港鄉","6胎","男","45～49歲",0
46386,109,"屏東縣里港鄉","6胎","男","50歲以上",0
46387,109,"屏東縣里港鄉","7胎","男","未滿15歲",0
46388,109,"屏東縣里港鄉","7胎","男","15～19歲",0
46389,109,"屏東縣里港鄉","7胎","男","20～24歲",0
46390,109,"屏東縣里港鄉","7胎","男","25～29歲",0
46391,109,"屏東縣里港鄉","7胎","男","30～34歲",0
46392,109,"屏東縣里港鄉","7胎","男","35～39歲",0
46393,109,"屏東縣里港鄉","7胎","男","40～44歲",0
46394,109,"屏東縣里港鄉","7胎","男","45～49歲",0
46395,109,"屏東縣里港鄉","7胎","男","50歲以上",0
46396,109,"屏東縣里港鄉","8胎","男","未滿15歲",0
46397,109,"屏東縣里港鄉","8胎","男","15～19歲",0
46398,109,"屏東縣里港鄉","8胎","男","20～24歲",0
46399,109,"屏東縣里港鄉","8胎","男","25～29歲",0
46400,109,"屏東縣里港鄉","8胎","男","30～34歲",0
46401,109,"屏東縣里港鄉","8胎","男","35～39歲",0
46402,109,"屏東縣里港鄉","8胎","男","40～44歲",0
46403,109,"屏東縣里港鄉","8胎","男","45～49歲",0
46404,109,"屏東縣里港鄉","8胎","男","50歲以上",0
46405,109,"屏東縣里港鄉","9胎以上","男","未滿15歲",0
46406,109,"屏東縣里港鄉","9胎以上","男","15～19歲",0
46407,109,"屏東縣里港鄉","9胎以上","男","20～24歲",0
46408,109,"屏東縣里港鄉","9胎以上","男","25～29歲",0
46409,109,"屏東縣里港鄉","9胎以上","男","30～34歲",0
46410,109,"屏東縣里港鄉","9胎以上","男","35～39歲",0
46411,109,"屏東縣里港鄉","9胎以上","男","40～44歲",0
46412,109,"屏東縣里港鄉","9胎以上","男","45～49歲",0
46413,109,"屏東縣里港鄉","9胎以上","男","50歲以上",0
46414,109,"屏東縣里港鄉","1胎","女","未滿15歲",0
46415,109,"屏東縣里港鄉","1胎","女","15～19歲",1
46416,109,"屏東縣里港鄉","1胎","女","20～24歲",15
46417,109,"屏東縣里港鄉","1胎","女","25～29歲",14
46418,109,"屏東縣里港鄉","1胎","女","30～34歲",21
46419,109,"屏東縣里港鄉","1胎","女","35～39歲",8
46420,109,"屏東縣里港鄉","1胎","女","40～44歲",3
46421,109,"屏東縣里港鄉","1胎","女","45～49歲",0
46422,109,"屏東縣里港鄉","1胎","女","50歲以上",0
46423,109,"屏東縣里港鄉","2胎","女","未滿15歲",0
46424,109,"屏東縣里港鄉","2胎","女","15～19歲",0
46425,109,"屏東縣里港鄉","2胎","女","20～24歲",6
46426,109,"屏東縣里港鄉","2胎","女","25～29歲",3
46427,109,"屏東縣里港鄉","2胎","女","30～34歲",13
46428,109,"屏東縣里港鄉","2胎","女","35～39歲",11
46429,109,"屏東縣里港鄉","2胎","女","40～44歲",0
46430,109,"屏東縣里港鄉","2胎","女","45～49歲",0
46431,109,"屏東縣里港鄉","2胎","女","50歲以上",0
46432,109,"屏東縣里港鄉","3胎","女","未滿15歲",0
46433,109,"屏東縣里港鄉","3胎","女","15～19歲",0
46434,109,"屏東縣里港鄉","3胎","女","20～24歲",1
46435,109,"屏東縣里港鄉","3胎","女","25～29歲",2
46436,109,"屏東縣里港鄉","3胎","女","30～34歲",3
46437,109,"屏東縣里港鄉","3胎","女","35～39歲",3
46438,109,"屏東縣里港鄉","3胎","女","40～44歲",1
46439,109,"屏東縣里港鄉","3胎","女","45～49歲",0
46440,109,"屏東縣里港鄉","3胎","女","50歲以上",0
46441,109,"屏東縣里港鄉","4胎","女","未滿15歲",0
46442,109,"屏東縣里港鄉","4胎","女","15～19歲",0
46443,109,"屏東縣里港鄉","4胎","女","20～24歲",0
46444,109,"屏東縣里港鄉","4胎","女","25～29歲",0
46445,109,"屏東縣里港鄉","4胎","女","30～34歲",1
46446,109,"屏東縣里港鄉","4胎","女","35～39歲",0
46447,109,"屏東縣里港鄉","4胎","女","40～44歲",1
46448,109,"屏東縣里港鄉","4胎","女","45～49歲",0
46449,109,"屏東縣里港鄉","4胎","女","50歲以上",0
46450,109,"屏東縣里港鄉","5胎","女","未滿15歲",0
46451,109,"屏東縣里港鄉","5胎","女","15～19歲",0
46452,109,"屏東縣里港鄉","5胎","女","20～24歲",0
46453,109,"屏東縣里港鄉","5胎","女","25～29歲",0
46454,109,"屏東縣里港鄉","5胎","女","30～34歲",0
46455,109,"屏東縣里港鄉","5胎","女","35～39歲",0
46456,109,"屏東縣里港鄉","5胎","女","40～44歲",0
46457,109,"屏東縣里港鄉","5胎","女","45～49歲",0
46458,109,"屏東縣里港鄉","5胎","女","50歲以上",0
46459,109,"屏東縣里港鄉","6胎","女","未滿15歲",0
46460,109,"屏東縣里港鄉","6胎","女","15～19歲",0
46461,109,"屏東縣里港鄉","6胎","女","20～24歲",0
46462,109,"屏東縣里港鄉","6胎","女","25～29歲",0
46463,109,"屏東縣里港鄉","6胎","女","30～34歲",0
46464,109,"屏東縣里港鄉","6胎","女","35～39歲",0
46465,109,"屏東縣里港鄉","6胎","女","40～44歲",0
46466,109,"屏東縣里港鄉","6胎","女","45～49歲",0
46467,109,"屏東縣里港鄉","6胎","女","50歲以上",0
46468,109,"屏東縣里港鄉","7胎","女","未滿15歲",0
46469,109,"屏東縣里港鄉","7胎","女","15～19歲",0
46470,109,"屏東縣里港鄉","7胎","女","20～24歲",0
46471,109,"屏東縣里港鄉","7胎","女","25～29歲",0
46472,109,"屏東縣里港鄉","7胎","女","30～34歲",0
46473,109,"屏東縣里港鄉","7胎","女","35～39歲",0
46474,109,"屏東縣里港鄉","7胎","女","40～44歲",0
46475,109,"屏東縣里港鄉","7胎","女","45～49歲",0
46476,109,"屏東縣里港鄉","7胎","女","50歲以上",0
46477,109,"屏東縣里港鄉","8胎","女","未滿15歲",0
46478,109,"屏東縣里港鄉","8胎","女","15～19歲",0
46479,109,"屏東縣里港鄉","8胎","女","20～24歲",0
46480,109,"屏東縣里港鄉","8胎","女","25～29歲",0
46481,109,"屏東縣里港鄉","8胎","女","30～34歲",0
46482,109,"屏東縣里港鄉","8胎","女","35～39歲",0
46483,109,"屏東縣里港鄉","8胎","女","40～44歲",0
46484,109,"屏東縣里港鄉","8胎","女","45～49歲",0
46485,109,"屏東縣里港鄉","8胎","女","50歲以上",0
46486,109,"屏東縣里港鄉","9胎以上","女","未滿15歲",0
46487,109,"屏東縣里港鄉","9胎以上","女","15～19歲",0
46488,109,"屏東縣里港鄉","9胎以上","女","20～24歲",0
46489,109,"屏東縣里港鄉","9胎以上","女","25～29歲",0
46490,109,"屏東縣里港鄉","9胎以上","女","30～34歲",0
46491,109,"屏東縣里港鄉","9胎以上","女","35～39歲",0
46492,109,"屏東縣里港鄉","9胎以上","女","40～44歲",0
46493,109,"屏東縣里港鄉","9胎以上","女","45～49歲",0
46494,109,"屏東縣里港鄉","9胎以上","女","50歲以上",0
46495,109,"屏東縣鹽埔鄉","1胎","男","未滿15歲",0
46496,109,"屏東縣鹽埔鄉","1胎","男","15～19歲",1
46497,109,"屏東縣鹽埔鄉","1胎","男","20～24歲",13
46498,109,"屏東縣鹽埔鄉","1胎","男","25～29歲",14
46499,109,"屏東縣鹽埔鄉","1胎","男","30～34歲",9
46500,109,"屏東縣鹽埔鄉","1胎","男","35～39歲",4
46501,109,"屏東縣鹽埔鄉","1胎","男","40～44歲",0
46502,109,"屏東縣鹽埔鄉","1胎","男","45～49歲",0
46503,109,"屏東縣鹽埔鄉","1胎","男","50歲以上",0
46504,109,"屏東縣鹽埔鄉","2胎","男","未滿15歲",0
46505,109,"屏東縣鹽埔鄉","2胎","男","15～19歲",2
46506,109,"屏東縣鹽埔鄉","2胎","男","20～24歲",0
46507,109,"屏東縣鹽埔鄉","2胎","男","25～29歲",6
46508,109,"屏東縣鹽埔鄉","2胎","男","30～34歲",5
46509,109,"屏東縣鹽埔鄉","2胎","男","35～39歲",5
46510,109,"屏東縣鹽埔鄉","2胎","男","40～44歲",1
46511,109,"屏東縣鹽埔鄉","2胎","男","45～49歲",0
46512,109,"屏東縣鹽埔鄉","2胎","男","50歲以上",0
46513,109,"屏東縣鹽埔鄉","3胎","男","未滿15歲",0
46514,109,"屏東縣鹽埔鄉","3胎","男","15～19歲",0
46515,109,"屏東縣鹽埔鄉","3胎","男","20～24歲",0
46516,109,"屏東縣鹽埔鄉","3胎","男","25～29歲",2
46517,109,"屏東縣鹽埔鄉","3胎","男","30～34歲",3
46518,109,"屏東縣鹽埔鄉","3胎","男","35～39歲",3
46519,109,"屏東縣鹽埔鄉","3胎","男","40～44歲",1
46520,109,"屏東縣鹽埔鄉","3胎","男","45～49歲",0
46521,109,"屏東縣鹽埔鄉","3胎","男","50歲以上",0
46522,109,"屏東縣鹽埔鄉","4胎","男","未滿15歲",0
46523,109,"屏東縣鹽埔鄉","4胎","男","15～19歲",0
46524,109,"屏東縣鹽埔鄉","4胎","男","20～24歲",0
46525,109,"屏東縣鹽埔鄉","4胎","男","25～29歲",1
46526,109,"屏東縣鹽埔鄉","4胎","男","30～34歲",0
46527,109,"屏東縣鹽埔鄉","4胎","男","35～39歲",1
46528,109,"屏東縣鹽埔鄉","4胎","男","40～44歲",1
46529,109,"屏東縣鹽埔鄉","4胎","男","45～49歲",0
46530,109,"屏東縣鹽埔鄉","4胎","男","50歲以上",0
46531,109,"屏東縣鹽埔鄉","5胎","男","未滿15歲",0
46532,109,"屏東縣鹽埔鄉","5胎","男","15～19歲",0
46533,109,"屏東縣鹽埔鄉","5胎","男","20～24歲",0
46534,109,"屏東縣鹽埔鄉","5胎","男","25～29歲",0
46535,109,"屏東縣鹽埔鄉","5胎","男","30～34歲",0
46536,109,"屏東縣鹽埔鄉","5胎","男","35～39歲",0
46537,109,"屏東縣鹽埔鄉","5胎","男","40～44歲",0
46538,109,"屏東縣鹽埔鄉","5胎","男","45～49歲",0
46539,109,"屏東縣鹽埔鄉","5胎","男","50歲以上",0
46540,109,"屏東縣鹽埔鄉","6胎","男","未滿15歲",0
46541,109,"屏東縣鹽埔鄉","6胎","男","15～19歲",0
46542,109,"屏東縣鹽埔鄉","6胎","男","20～24歲",0
46543,109,"屏東縣鹽埔鄉","6胎","男","25～29歲",0
46544,109,"屏東縣鹽埔鄉","6胎","男","30～34歲",0
46545,109,"屏東縣鹽埔鄉","6胎","男","35～39歲",0
46546,109,"屏東縣鹽埔鄉","6胎","男","40～44歲",1
46547,109,"屏東縣鹽埔鄉","6胎","男","45～49歲",0
46548,109,"屏東縣鹽埔鄉","6胎","男","50歲以上",0
46549,109,"屏東縣鹽埔鄉","7胎","男","未滿15歲",0
46550,109,"屏東縣鹽埔鄉","7胎","男","15～19歲",0
46551,109,"屏東縣鹽埔鄉","7胎","男","20～24歲",0
46552,109,"屏東縣鹽埔鄉","7胎","男","25～29歲",0
46553,109,"屏東縣鹽埔鄉","7胎","男","30～34歲",0
46554,109,"屏東縣鹽埔鄉","7胎","男","35～39歲",0
46555,109,"屏東縣鹽埔鄉","7胎","男","40～44歲",0
46556,109,"屏東縣鹽埔鄉","7胎","男","45～49歲",0
46557,109,"屏東縣鹽埔鄉","7胎","男","50歲以上",0
46558,109,"屏東縣鹽埔鄉","8胎","男","未滿15歲",0
46559,109,"屏東縣鹽埔鄉","8胎","男","15～19歲",0
46560,109,"屏東縣鹽埔鄉","8胎","男","20～24歲",0
46561,109,"屏東縣鹽埔鄉","8胎","男","25～29歲",0
46562,109,"屏東縣鹽埔鄉","8胎","男","30～34歲",0
46563,109,"屏東縣鹽埔鄉","8胎","男","35～39歲",0
46564,109,"屏東縣鹽埔鄉","8胎","男","40～44歲",0
46565,109,"屏東縣鹽埔鄉","8胎","男","45～49歲",0
46566,109,"屏東縣鹽埔鄉","8胎","男","50歲以上",0
46567,109,"屏東縣鹽埔鄉","9胎以上","男","未滿15歲",0
46568,109,"屏東縣鹽埔鄉","9胎以上","男","15～19歲",0
46569,109,"屏東縣鹽埔鄉","9胎以上","男","20～24歲",0
46570,109,"屏東縣鹽埔鄉","9胎以上","男","25～29歲",0
46571,109,"屏東縣鹽埔鄉","9胎以上","男","30～34歲",0
46572,109,"屏東縣鹽埔鄉","9胎以上","男","35～39歲",0
46573,109,"屏東縣鹽埔鄉","9胎以上","男","40～44歲",0
46574,109,"屏東縣鹽埔鄉","9胎以上","男","45～49歲",0
46575,109,"屏東縣鹽埔鄉","9胎以上","男","50歲以上",0
46576,109,"屏東縣鹽埔鄉","1胎","女","未滿15歲",0
46577,109,"屏東縣鹽埔鄉","1胎","女","15～19歲",0
46578,109,"屏東縣鹽埔鄉","1胎","女","20～24歲",5
46579,109,"屏東縣鹽埔鄉","1胎","女","25～29歲",8
46580,109,"屏東縣鹽埔鄉","1胎","女","30～34歲",7
46581,109,"屏東縣鹽埔鄉","1胎","女","35～39歲",4
46582,109,"屏東縣鹽埔鄉","1胎","女","40～44歲",0
46583,109,"屏東縣鹽埔鄉","1胎","女","45～49歲",0
46584,109,"屏東縣鹽埔鄉","1胎","女","50歲以上",0
46585,109,"屏東縣鹽埔鄉","2胎","女","未滿15歲",0
46586,109,"屏東縣鹽埔鄉","2胎","女","15～19歲",0
46587,109,"屏東縣鹽埔鄉","2胎","女","20～24歲",3
46588,109,"屏東縣鹽埔鄉","2胎","女","25～29歲",7
46589,109,"屏東縣鹽埔鄉","2胎","女","30～34歲",12
46590,109,"屏東縣鹽埔鄉","2胎","女","35～39歲",6
46591,109,"屏東縣鹽埔鄉","2胎","女","40～44歲",2
46592,109,"屏東縣鹽埔鄉","2胎","女","45～49歲",0
46593,109,"屏東縣鹽埔鄉","2胎","女","50歲以上",0
46594,109,"屏東縣鹽埔鄉","3胎","女","未滿15歲",0
46595,109,"屏東縣鹽埔鄉","3胎","女","15～19歲",0
46596,109,"屏東縣鹽埔鄉","3胎","女","20～24歲",1
46597,109,"屏東縣鹽埔鄉","3胎","女","25～29歲",2
46598,109,"屏東縣鹽埔鄉","3胎","女","30～34歲",1
46599,109,"屏東縣鹽埔鄉","3胎","女","35～39歲",2
46600,109,"屏東縣鹽埔鄉","3胎","女","40～44歲",0
46601,109,"屏東縣鹽埔鄉","3胎","女","45～49歲",0
46602,109,"屏東縣鹽埔鄉","3胎","女","50歲以上",0
46603,109,"屏東縣鹽埔鄉","4胎","女","未滿15歲",0
46604,109,"屏東縣鹽埔鄉","4胎","女","15～19歲",0
46605,109,"屏東縣鹽埔鄉","4胎","女","20～24歲",0
46606,109,"屏東縣鹽埔鄉","4胎","女","25～29歲",0
46607,109,"屏東縣鹽埔鄉","4胎","女","30～34歲",1
46608,109,"屏東縣鹽埔鄉","4胎","女","35～39歲",1
46609,109,"屏東縣鹽埔鄉","4胎","女","40～44歲",0
46610,109,"屏東縣鹽埔鄉","4胎","女","45～49歲",0
46611,109,"屏東縣鹽埔鄉","4胎","女","50歲以上",0
46612,109,"屏東縣鹽埔鄉","5胎","女","未滿15歲",0
46613,109,"屏東縣鹽埔鄉","5胎","女","15～19歲",0
46614,109,"屏東縣鹽埔鄉","5胎","女","20～24歲",0
46615,109,"屏東縣鹽埔鄉","5胎","女","25～29歲",0
46616,109,"屏東縣鹽埔鄉","5胎","女","30～34歲",0
46617,109,"屏東縣鹽埔鄉","5胎","女","35～39歲",0
46618,109,"屏東縣鹽埔鄉","5胎","女","40～44歲",0
46619,109,"屏東縣鹽埔鄉","5胎","女","45～49歲",0
46620,109,"屏東縣鹽埔鄉","5胎","女","50歲以上",0
